,counterpart_area,economy,time,ExternalDebtStock
17816,953,VNM,YR2017,
17817,953,VNM,YR2018,
17818,953,VNM,YR2019,
17819,953,VNM,YR2020,
17820,957,ARG,YR2010,
17821,957,ARG,YR2011,
17822,957,ARG,YR2012,
17823,957,ARG,YR2013,
17824,957,ARG,YR2014,
17825,957,ARG,YR2015,
17826,957,ARG,YR2016,
17827,957,ARG,YR2017,
17828,957,ARG,YR2018,
17829,957,ARG,YR2019,
17830,957,ARG,YR2020,
17831,957,DZA,YR2010,
17832,957,DZA,YR2011,
17833,957,DZA,YR2012,
17834,957,DZA,YR2013,
17835,957,DZA,YR2014,
17836,957,DZA,YR2015,
17837,957,DZA,YR2016,
17838,957,DZA,YR2017,
17839,957,DZA,YR2018,
17840,957,DZA,YR2019,
17841,957,DZA,YR2020,
17842,957,ETH,YR2010,
17843,957,ETH,YR2011,
17844,957,ETH,YR2012,
17845,957,ETH,YR2013,
17846,957,ETH,YR2014,
17847,957,ETH,YR2015,
17848,957,ETH,YR2016,
17849,957,ETH,YR2017,
17850,957,ETH,YR2018,
17851,957,ETH,YR2019,
17852,957,ETH,YR2020,
17853,957,TZA,YR2010,
17854,957,TZA,YR2011,
17855,957,TZA,YR2012,
17856,957,TZA,YR2013,
17857,957,TZA,YR2014,
17858,957,TZA,YR2015,
17859,957,TZA,YR2016,
17860,957,TZA,YR2017,
17861,957,TZA,YR2018,
17862,957,TZA,YR2019,
17863,957,TZA,YR2020,
17864,957,UZB,YR2010,
17865,957,UZB,YR2011,
17866,957,UZB,YR2012,
17867,957,UZB,YR2013,
17868,957,UZB,YR2014,
17869,957,UZB,YR2015,
17870,957,UZB,YR2016,
17871,957,UZB,YR2017,
17872,957,UZB,YR2018,
17873,957,UZB,YR2019,
17874,957,UZB,YR2020,
17875,957,VNM,YR2010,
17876,957,VNM,YR2011,
17877,957,VNM,YR2012,
17878,957,VNM,YR2013,
17879,957,VNM,YR2014,
17880,957,VNM,YR2015,
17881,957,VNM,YR2016,
17882,957,VNM,YR2017,
17883,957,VNM,YR2018,
17884,957,VNM,YR2019,
17885,957,VNM,YR2020,
17886,958,ARG,YR2010,
17887,958,ARG,YR2011,
17888,958,ARG,YR2012,
17889,958,ARG,YR2013,
17890,958,ARG,YR2014,
17891,958,ARG,YR2015,
17892,958,ARG,YR2016,
17893,958,ARG,YR2017,
17894,958,ARG,YR2018,
17895,958,ARG,YR2019,
17896,958,ARG,YR2020,
17897,958,DZA,YR2010,
17898,958,DZA,YR2011,
17899,958,DZA,YR2012,
17900,958,DZA,YR2013,
17901,958,DZA,YR2014,
17902,958,DZA,YR2015,
17903,958,DZA,YR2016,
17904,958,DZA,YR2017,
17905,958,DZA,YR2018,
17906,958,DZA,YR2019,
17907,958,DZA,YR2020,
17908,958,ETH,YR2010,
17909,958,ETH,YR2011,
17910,958,ETH,YR2012,
17911,958,ETH,YR2013,
17912,958,ETH,YR2014,
17913,958,ETH,YR2015,
17914,958,ETH,YR2016,
17915,958,ETH,YR2017,
17916,958,ETH,YR2018,
17917,958,ETH,YR2019,
17918,958,ETH,YR2020,
17919,958,TZA,YR2010,
17920,958,TZA,YR2011,
17921,958,TZA,YR2012,
17922,958,TZA,YR2013,
17923,958,TZA,YR2014,
17924,958,TZA,YR2015,
17925,958,TZA,YR2016,
17926,958,TZA,YR2017,
17927,958,TZA,YR2018,
17928,958,TZA,YR2019,
17929,958,TZA,YR2020,
17930,958,UZB,YR2010,
17931,958,UZB,YR2011,
17932,958,UZB,YR2012,
17933,958,UZB,YR2013,
17934,958,UZB,YR2014,
17935,958,UZB,YR2015,
17936,958,UZB,YR2016,
17937,958,UZB,YR2017,
17938,958,UZB,YR2018,
17939,958,UZB,YR2019,
17940,958,UZB,YR2020,
17941,958,VNM,YR2010,
17942,958,VNM,YR2011,
17943,958,VNM,YR2012,
17944,958,VNM,YR2013,
17945,958,VNM,YR2014,
17946,958,VNM,YR2015,
17947,958,VNM,YR2016,
17948,958,VNM,YR2017,
17949,958,VNM,YR2018,
17950,958,VNM,YR2019,
17951,958,VNM,YR2020,
17952,959,ARG,YR2010,
17953,959,ARG,YR2011,
17954,959,ARG,YR2012,
17955,959,ARG,YR2013,
17956,959,ARG,YR2014,
17957,959,ARG,YR2015,
17958,959,ARG,YR2016,
17959,959,ARG,YR2017,
17960,959,ARG,YR2018,
17961,959,ARG,YR2019,
17962,959,ARG,YR2020,
17963,959,DZA,YR2010,
17964,959,DZA,YR2011,
17965,959,DZA,YR2012,
17966,959,DZA,YR2013,
17967,959,DZA,YR2014,
17968,959,DZA,YR2015,
17969,959,DZA,YR2016,
17970,959,DZA,YR2017,
17971,959,DZA,YR2018,
17972,959,DZA,YR2019,
17973,959,DZA,YR2020,
17974,959,ETH,YR2010,
17975,959,ETH,YR2011,
17976,959,ETH,YR2012,
17977,959,ETH,YR2013,
17978,959,ETH,YR2014,
17979,959,ETH,YR2015,
17980,959,ETH,YR2016,
17981,959,ETH,YR2017,
17982,959,ETH,YR2018,
17983,959,ETH,YR2019,
17984,959,ETH,YR2020,
17985,959,TZA,YR2010,
17986,959,TZA,YR2011,
17987,959,TZA,YR2012,
17988,959,TZA,YR2013,
17989,959,TZA,YR2014,
17990,959,TZA,YR2015,
17991,959,TZA,YR2016,
17992,959,TZA,YR2017,
17993,959,TZA,YR2018,
17994,959,TZA,YR2019,
17995,959,TZA,YR2020,
17996,959,UZB,YR2010,
17997,959,UZB,YR2011,
17998,959,UZB,YR2012,
17999,959,UZB,YR2013,
18000,959,UZB,YR2014,
18001,959,UZB,YR2015,
18002,959,UZB,YR2016,
18003,959,UZB,YR2017,
18004,959,UZB,YR2018,
18005,959,UZB,YR2019,
18006,959,UZB,YR2020,
18007,959,VNM,YR2010,
18008,959,VNM,YR2011,
18009,959,VNM,YR2012,
18010,959,VNM,YR2013,
18011,959,VNM,YR2014,
18012,959,VNM,YR2015,
18013,959,VNM,YR2016,
18014,959,VNM,YR2017,
18015,959,VNM,YR2018,
18016,959,VNM,YR2019,
18017,959,VNM,YR2020,
18018,960,ARG,YR2010,
18019,960,ARG,YR2011,
18020,960,ARG,YR2012,
18021,960,ARG,YR2013,
18022,960,ARG,YR2014,
18023,960,ARG,YR2015,
18024,960,ARG,YR2016,
18025,960,ARG,YR2017,
18026,960,ARG,YR2018,
18027,960,ARG,YR2019,
18028,960,ARG,YR2020,
18029,960,DZA,YR2010,
18030,960,DZA,YR2011,
18031,960,DZA,YR2012,
18032,960,DZA,YR2013,
18033,960,DZA,YR2014,
18034,960,DZA,YR2015,
18035,960,DZA,YR2016,
18036,960,DZA,YR2017,
18037,960,DZA,YR2018,
18038,960,DZA,YR2019,
18039,960,DZA,YR2020,
18040,960,ETH,YR2010,
18041,960,ETH,YR2011,
18042,960,ETH,YR2012,
18043,960,ETH,YR2013,
18044,960,ETH,YR2014,
18045,960,ETH,YR2015,
18046,960,ETH,YR2016,
18047,960,ETH,YR2017,
18048,960,ETH,YR2018,
18049,960,ETH,YR2019,
18050,960,ETH,YR2020,
18051,960,TZA,YR2010,
18052,960,TZA,YR2011,
18053,960,TZA,YR2012,
18054,960,TZA,YR2013,
18055,960,TZA,YR2014,
18056,960,TZA,YR2015,
18057,960,TZA,YR2016,
18058,960,TZA,YR2017,
18059,960,TZA,YR2018,
18060,960,TZA,YR2019,
18061,960,TZA,YR2020,
18062,960,UZB,YR2010,
18063,960,UZB,YR2011,
18064,960,UZB,YR2012,
18065,960,UZB,YR2013,
18066,960,UZB,YR2014,
18067,960,UZB,YR2015,
18068,960,UZB,YR2016,
18069,960,UZB,YR2017,
18070,960,UZB,YR2018,
18071,960,UZB,YR2019,
18072,960,UZB,YR2020,
18073,960,VNM,YR2010,
18074,960,VNM,YR2011,
18075,960,VNM,YR2012,
18076,960,VNM,YR2013,
18077,960,VNM,YR2014,
18078,960,VNM,YR2015,
18079,960,VNM,YR2016,
18080,960,VNM,YR2017,
18081,960,VNM,YR2018,
18082,960,VNM,YR2019,
18083,960,VNM,YR2020,
18084,961,ARG,YR2010,
18085,961,ARG,YR2011,
18086,961,ARG,YR2012,
18087,961,ARG,YR2013,
18088,961,ARG,YR2014,
18089,961,ARG,YR2015,
18090,961,ARG,YR2016,
18091,961,ARG,YR2017,
18092,961,ARG,YR2018,
18093,961,ARG,YR2019,
18094,961,ARG,YR2020,
18095,961,DZA,YR2010,
18096,961,DZA,YR2011,
18097,961,DZA,YR2012,
18098,961,DZA,YR2013,
18099,961,DZA,YR2014,
18100,961,DZA,YR2015,
18101,961,DZA,YR2016,
18102,961,DZA,YR2017,
18103,961,DZA,YR2018,
18104,961,DZA,YR2019,
18105,961,DZA,YR2020,
18106,961,ETH,YR2010,
18107,961,ETH,YR2011,
18108,961,ETH,YR2012,
18109,961,ETH,YR2013,
18110,961,ETH,YR2014,
18111,961,ETH,YR2015,
18112,961,ETH,YR2016,
18113,961,ETH,YR2017,
18114,961,ETH,YR2018,
18115,961,ETH,YR2019,
18116,961,ETH,YR2020,
18117,961,TZA,YR2010,
18118,961,TZA,YR2011,
18119,961,TZA,YR2012,
18120,961,TZA,YR2013,
18121,961,TZA,YR2014,
18122,961,TZA,YR2015,
18123,961,TZA,YR2016,
18124,961,TZA,YR2017,
18125,961,TZA,YR2018,
18126,961,TZA,YR2019,
18127,961,TZA,YR2020,
18128,961,UZB,YR2010,
18129,961,UZB,YR2011,
18130,961,UZB,YR2012,
18131,961,UZB,YR2013,
18132,961,UZB,YR2014,
18133,961,UZB,YR2015,
18134,961,UZB,YR2016,
18135,961,UZB,YR2017,
18136,961,UZB,YR2018,
18137,961,UZB,YR2019,
18138,961,UZB,YR2020,
18139,961,VNM,YR2010,
18140,961,VNM,YR2011,
18141,961,VNM,YR2012,
18142,961,VNM,YR2013,
18143,961,VNM,YR2014,
18144,961,VNM,YR2015,
18145,961,VNM,YR2016,
18146,961,VNM,YR2017,
18147,961,VNM,YR2018,
18148,961,VNM,YR2019,
18149,961,VNM,YR2020,
18150,962,ARG,YR2010,
18151,962,ARG,YR2011,
18152,962,ARG,YR2012,
18153,962,ARG,YR2013,
18154,962,ARG,YR2014,
18155,962,ARG,YR2015,
18156,962,ARG,YR2016,
18157,962,ARG,YR2017,
18158,962,ARG,YR2018,
18159,962,ARG,YR2019,
18160,962,ARG,YR2020,
18161,962,DZA,YR2010,
18162,962,DZA,YR2011,
18163,962,DZA,YR2012,
18164,962,DZA,YR2013,
18165,962,DZA,YR2014,
18166,962,DZA,YR2015,
18167,962,DZA,YR2016,
18168,962,DZA,YR2017,
18169,962,DZA,YR2018,
18170,962,DZA,YR2019,
18171,962,DZA,YR2020,
18172,962,ETH,YR2010,
18173,962,ETH,YR2011,
18174,962,ETH,YR2012,
18175,962,ETH,YR2013,
18176,962,ETH,YR2014,
18177,962,ETH,YR2015,
18178,962,ETH,YR2016,
18179,962,ETH,YR2017,
18180,962,ETH,YR2018,
18181,962,ETH,YR2019,
18182,962,ETH,YR2020,
18183,962,TZA,YR2010,
18184,962,TZA,YR2011,
18185,962,TZA,YR2012,
18186,962,TZA,YR2013,
18187,962,TZA,YR2014,
18188,962,TZA,YR2015,
18189,962,TZA,YR2016,
18190,962,TZA,YR2017,
18191,962,TZA,YR2018,
18192,962,TZA,YR2019,
18193,962,TZA,YR2020,
18194,962,UZB,YR2010,
18195,962,UZB,YR2011,
18196,962,UZB,YR2012,
18197,962,UZB,YR2013,
18198,962,UZB,YR2014,
18199,962,UZB,YR2015,
18200,962,UZB,YR2016,
18201,962,UZB,YR2017,
18202,962,UZB,YR2018,
18203,962,UZB,YR2019,
18204,962,UZB,YR2020,
18205,962,VNM,YR2010,
18206,962,VNM,YR2011,
18207,962,VNM,YR2012,
18208,962,VNM,YR2013,
18209,962,VNM,YR2014,
18210,962,VNM,YR2015,
18211,962,VNM,YR2016,
18212,962,VNM,YR2017,
18213,962,VNM,YR2018,
18214,962,VNM,YR2019,
18215,962,VNM,YR2020,
18216,963,ARG,YR2010,
18217,963,ARG,YR2011,
18218,963,ARG,YR2012,
18219,963,ARG,YR2013,
18220,963,ARG,YR2014,
18221,963,ARG,YR2015,
18222,963,ARG,YR2016,
18223,963,ARG,YR2017,
18224,963,ARG,YR2018,
18225,963,ARG,YR2019,
18226,963,ARG,YR2020,
18227,963,DZA,YR2010,
18228,963,DZA,YR2011,
18229,963,DZA,YR2012,
18230,963,DZA,YR2013,
18231,963,DZA,YR2014,
18232,963,DZA,YR2015,
18233,963,DZA,YR2016,
18234,963,DZA,YR2017,
18235,963,DZA,YR2018,
18236,963,DZA,YR2019,
18237,963,DZA,YR2020,
18238,963,ETH,YR2010,
18239,963,ETH,YR2011,
18240,963,ETH,YR2012,
18241,963,ETH,YR2013,
18242,963,ETH,YR2014,
18243,963,ETH,YR2015,
18244,963,ETH,YR2016,
18245,963,ETH,YR2017,
18246,963,ETH,YR2018,
18247,963,ETH,YR2019,
18248,963,ETH,YR2020,
18249,963,TZA,YR2010,
18250,963,TZA,YR2011,
18251,963,TZA,YR2012,
18252,963,TZA,YR2013,
18253,963,TZA,YR2014,
18254,963,TZA,YR2015,
18255,963,TZA,YR2016,
18256,963,TZA,YR2017,
18257,963,TZA,YR2018,
18258,963,TZA,YR2019,
18259,963,TZA,YR2020,
18260,963,UZB,YR2010,
18261,963,UZB,YR2011,
18262,963,UZB,YR2012,
18263,963,UZB,YR2013,
18264,963,UZB,YR2014,
18265,963,UZB,YR2015,
18266,963,UZB,YR2016,
18267,963,UZB,YR2017,
18268,963,UZB,YR2018,
18269,963,UZB,YR2019,
18270,963,UZB,YR2020,
18271,963,VNM,YR2010,
18272,963,VNM,YR2011,
18273,963,VNM,YR2012,
18274,963,VNM,YR2013,
18275,963,VNM,YR2014,
18276,963,VNM,YR2015,
18277,963,VNM,YR2016,
18278,963,VNM,YR2017,
18279,963,VNM,YR2018,
18280,963,VNM,YR2019,
18281,963,VNM,YR2020,
18282,964,ARG,YR2010,
18283,964,ARG,YR2011,
18284,964,ARG,YR2012,
18285,964,ARG,YR2013,
18286,964,ARG,YR2014,
18287,964,ARG,YR2015,
18288,964,ARG,YR2016,
18289,964,ARG,YR2017,
18290,964,ARG,YR2018,
18291,964,ARG,YR2019,
18292,964,ARG,YR2020,
18293,964,DZA,YR2010,
18294,964,DZA,YR2011,
18295,964,DZA,YR2012,
18296,964,DZA,YR2013,
18297,964,DZA,YR2014,
18298,964,DZA,YR2015,
18299,964,DZA,YR2016,
18300,964,DZA,YR2017,
18301,964,DZA,YR2018,
18302,964,DZA,YR2019,
18303,964,DZA,YR2020,
18304,964,ETH,YR2010,
18305,964,ETH,YR2011,
18306,964,ETH,YR2012,
18307,964,ETH,YR2013,
18308,964,ETH,YR2014,
18309,964,ETH,YR2015,
18310,964,ETH,YR2016,
18311,964,ETH,YR2017,
18312,964,ETH,YR2018,
18313,964,ETH,YR2019,
18314,964,ETH,YR2020,
18315,964,TZA,YR2010,
18316,964,TZA,YR2011,
18317,964,TZA,YR2012,
18318,964,TZA,YR2013,
18319,964,TZA,YR2014,
18320,964,TZA,YR2015,
18321,964,TZA,YR2016,
18322,964,TZA,YR2017,
18323,964,TZA,YR2018,
18324,964,TZA,YR2019,
18325,964,TZA,YR2020,
18326,964,UZB,YR2010,
18327,964,UZB,YR2011,
18328,964,UZB,YR2012,
18329,964,UZB,YR2013,
18330,964,UZB,YR2014,
18331,964,UZB,YR2015,
18332,964,UZB,YR2016,
18333,964,UZB,YR2017,
18334,964,UZB,YR2018,
18335,964,UZB,YR2019,
18336,964,UZB,YR2020,
18337,964,VNM,YR2010,
18338,964,VNM,YR2011,
18339,964,VNM,YR2012,
18340,964,VNM,YR2013,
18341,964,VNM,YR2014,
18342,964,VNM,YR2015,
18343,964,VNM,YR2016,
18344,964,VNM,YR2017,
18345,964,VNM,YR2018,
18346,964,VNM,YR2019,
18347,964,VNM,YR2020,
18348,966,ARG,YR2010,
18349,966,ARG,YR2011,
18350,966,ARG,YR2012,
18351,966,ARG,YR2013,
18352,966,ARG,YR2014,
18353,966,ARG,YR2015,
18354,966,ARG,YR2016,
18355,966,ARG,YR2017,
18356,966,ARG,YR2018,
18357,966,ARG,YR2019,
18358,966,ARG,YR2020,
18359,966,DZA,YR2010,
18360,966,DZA,YR2011,
18361,966,DZA,YR2012,
18362,966,DZA,YR2013,
18363,966,DZA,YR2014,
18364,966,DZA,YR2015,
18365,966,DZA,YR2016,
18366,966,DZA,YR2017,
18367,966,DZA,YR2018,
18368,966,DZA,YR2019,
18369,966,DZA,YR2020,
18370,966,ETH,YR2010,
18371,966,ETH,YR2011,
18372,966,ETH,YR2012,
18373,966,ETH,YR2013,
18374,966,ETH,YR2014,
18375,966,ETH,YR2015,
18376,966,ETH,YR2016,
18377,966,ETH,YR2017,
18378,966,ETH,YR2018,
18379,966,ETH,YR2019,
18380,966,ETH,YR2020,
18381,966,TZA,YR2010,
18382,966,TZA,YR2011,
18383,966,TZA,YR2012,
18384,966,TZA,YR2013,
18385,966,TZA,YR2014,
18386,966,TZA,YR2015,
18387,966,TZA,YR2016,
18388,966,TZA,YR2017,
18389,966,TZA,YR2018,
18390,966,TZA,YR2019,
18391,966,TZA,YR2020,
18392,966,UZB,YR2010,
18393,966,UZB,YR2011,
18394,966,UZB,YR2012,
18395,966,UZB,YR2013,
18396,966,UZB,YR2014,
18397,966,UZB,YR2015,
18398,966,UZB,YR2016,
18399,966,UZB,YR2017,
18400,966,UZB,YR2018,
18401,966,UZB,YR2019,
18402,966,UZB,YR2020,
18403,966,VNM,YR2010,
18404,966,VNM,YR2011,
18405,966,VNM,YR2012,
18406,966,VNM,YR2013,
18407,966,VNM,YR2014,
18408,966,VNM,YR2015,
18409,966,VNM,YR2016,
18410,966,VNM,YR2017,
18411,966,VNM,YR2018,
18412,966,VNM,YR2019,
18413,966,VNM,YR2020,
18414,967,ARG,YR2010,
18415,967,ARG,YR2011,
18416,967,ARG,YR2012,
18417,967,ARG,YR2013,
18418,967,ARG,YR2014,
18419,967,ARG,YR2015,
18420,967,ARG,YR2016,
18421,967,ARG,YR2017,
18422,967,ARG,YR2018,
18423,967,ARG,YR2019,
18424,967,ARG,YR2020,
18425,967,DZA,YR2010,
18426,967,DZA,YR2011,
18427,967,DZA,YR2012,
18428,967,DZA,YR2013,
18429,967,DZA,YR2014,
18430,967,DZA,YR2015,
18431,967,DZA,YR2016,
18432,967,DZA,YR2017,
18433,967,DZA,YR2018,
18434,967,DZA,YR2019,
18435,967,DZA,YR2020,
18436,967,ETH,YR2010,
18437,967,ETH,YR2011,
18438,967,ETH,YR2012,
18439,967,ETH,YR2013,
18440,967,ETH,YR2014,
18441,967,ETH,YR2015,
18442,967,ETH,YR2016,
18443,967,ETH,YR2017,
18444,967,ETH,YR2018,
18445,967,ETH,YR2019,
18446,967,ETH,YR2020,
18447,967,TZA,YR2010,
18448,967,TZA,YR2011,
18449,967,TZA,YR2012,
18450,967,TZA,YR2013,
18451,967,TZA,YR2014,
18452,967,TZA,YR2015,
18453,967,TZA,YR2016,
18454,967,TZA,YR2017,
18455,967,TZA,YR2018,
18456,967,TZA,YR2019,
18457,967,TZA,YR2020,
18458,967,UZB,YR2010,
18459,967,UZB,YR2011,
18460,967,UZB,YR2012,
18461,967,UZB,YR2013,
18462,967,UZB,YR2014,
18463,967,UZB,YR2015,
18464,967,UZB,YR2016,
18465,967,UZB,YR2017,
18466,967,UZB,YR2018,
18467,967,UZB,YR2019,
18468,967,UZB,YR2020,
18469,967,VNM,YR2010,
18470,967,VNM,YR2011,
18471,967,VNM,YR2012,
18472,967,VNM,YR2013,
18473,967,VNM,YR2014,
18474,967,VNM,YR2015,
18475,967,VNM,YR2016,
18476,967,VNM,YR2017,
18477,967,VNM,YR2018,
18478,967,VNM,YR2019,
18479,967,VNM,YR2020,
18480,969,ARG,YR2010,
18481,969,ARG,YR2011,
18482,969,ARG,YR2012,
18483,969,ARG,YR2013,
18484,969,ARG,YR2014,
18485,969,ARG,YR2015,
18486,969,ARG,YR2016,
18487,969,ARG,YR2017,
18488,969,ARG,YR2018,
18489,969,ARG,YR2019,
18490,969,ARG,YR2020,
18491,969,DZA,YR2010,
18492,969,DZA,YR2011,
18493,969,DZA,YR2012,
18494,969,DZA,YR2013,
18495,969,DZA,YR2014,
18496,969,DZA,YR2015,
18497,969,DZA,YR2016,
18498,969,DZA,YR2017,
18499,969,DZA,YR2018,
18500,969,DZA,YR2019,
18501,969,DZA,YR2020,
18502,969,ETH,YR2010,24595819.2
18503,969,ETH,YR2011,24002411.2
18504,969,ETH,YR2012,23511800.5
18505,969,ETH,YR2013,23041467.5
18506,969,ETH,YR2014,21190222.3
18507,969,ETH,YR2015,19802090.0
18508,969,ETH,YR2016,18912059.2
18509,969,ETH,YR2017,19633114.6
18510,969,ETH,YR2018,18473884.4
18511,969,ETH,YR2019,17202350.3
18512,969,ETH,YR2020,16949079.3
18513,969,TZA,YR2010,5441006.4
18514,969,TZA,YR2011,5268760.8
18515,969,TZA,YR2012,5275437.5
18516,969,TZA,YR2013,5513641.8
18517,969,TZA,YR2014,4806621.9
18518,969,TZA,YR2015,4179519.3
18519,969,TZA,YR2016,3962361.9
18520,969,TZA,YR2017,4413424.0
18521,969,TZA,YR2018,4122000.0
18522,969,TZA,YR2019,3954368.0
18523,969,TZA,YR2020,4270308.0
18524,969,UZB,YR2010,
18525,969,UZB,YR2011,
18526,969,UZB,YR2012,
18527,969,UZB,YR2013,
18528,969,UZB,YR2014,
18529,969,UZB,YR2015,
18530,969,UZB,YR2016,
18531,969,UZB,YR2017,
18532,969,UZB,YR2018,
18533,969,UZB,YR2019,
18534,969,UZB,YR2020,
18535,969,VNM,YR2010,195945857.0
18536,969,VNM,YR2011,184253636.7
18537,969,VNM,YR2012,162943760.6
18538,969,VNM,YR2013,140694128.9
18539,969,VNM,YR2014,110114115.9
18540,969,VNM,YR2015,87603865.8
18541,969,VNM,YR2016,69917957.1
18542,969,VNM,YR2017,58632310.4
18543,969,VNM,YR2018,43701625.0
18544,969,VNM,YR2019,30539779.0
18545,969,VNM,YR2020,18686464.2
18546,970,ARG,YR2010,
18547,970,ARG,YR2011,
18548,970,ARG,YR2012,
18549,970,ARG,YR2013,
18550,970,ARG,YR2014,
18551,970,ARG,YR2015,
18552,970,ARG,YR2016,
18553,970,ARG,YR2017,
18554,970,ARG,YR2018,
18555,970,ARG,YR2019,
18556,970,ARG,YR2020,
18557,970,DZA,YR2010,
18558,970,DZA,YR2011,
18559,970,DZA,YR2012,
18560,970,DZA,YR2013,
18561,970,DZA,YR2014,
18562,970,DZA,YR2015,
18563,970,DZA,YR2016,
18564,970,DZA,YR2017,
18565,970,DZA,YR2018,
18566,970,DZA,YR2019,
18567,970,DZA,YR2020,
18568,970,ETH,YR2010,
18569,970,ETH,YR2011,
18570,970,ETH,YR2012,
18571,970,ETH,YR2013,
18572,970,ETH,YR2014,
18573,970,ETH,YR2015,
18574,970,ETH,YR2016,
18575,970,ETH,YR2017,
18576,970,ETH,YR2018,
18577,970,ETH,YR2019,
18578,970,ETH,YR2020,
18579,970,TZA,YR2010,
18580,970,TZA,YR2011,
18581,970,TZA,YR2012,
18582,970,TZA,YR2013,
18583,970,TZA,YR2014,
18584,970,TZA,YR2015,
18585,970,TZA,YR2016,
18586,970,TZA,YR2017,
18587,970,TZA,YR2018,
18588,970,TZA,YR2019,
18589,970,TZA,YR2020,
18590,970,UZB,YR2010,
18591,970,UZB,YR2011,
18592,970,UZB,YR2012,
18593,970,UZB,YR2013,
18594,970,UZB,YR2014,
18595,970,UZB,YR2015,
18596,970,UZB,YR2016,
18597,970,UZB,YR2017,
18598,970,UZB,YR2018,
18599,970,UZB,YR2019,
18600,970,UZB,YR2020,
18601,970,VNM,YR2010,
18602,970,VNM,YR2011,
18603,970,VNM,YR2012,
18604,970,VNM,YR2013,
18605,970,VNM,YR2014,
18606,970,VNM,YR2015,
18607,970,VNM,YR2016,
18608,970,VNM,YR2017,
18609,970,VNM,YR2018,
18610,970,VNM,YR2019,
18611,970,VNM,YR2020,
18612,971,ARG,YR2010,
18613,971,ARG,YR2011,
18614,971,ARG,YR2012,
18615,971,ARG,YR2013,
18616,971,ARG,YR2014,
18617,971,ARG,YR2015,
18618,971,ARG,YR2016,
18619,971,ARG,YR2017,
18620,971,ARG,YR2018,
18621,971,ARG,YR2019,
18622,971,ARG,YR2020,
18623,971,DZA,YR2010,
18624,971,DZA,YR2011,
18625,971,DZA,YR2012,
18626,971,DZA,YR2013,
18627,971,DZA,YR2014,
18628,971,DZA,YR2015,
18629,971,DZA,YR2016,
18630,971,DZA,YR2017,
18631,971,DZA,YR2018,
18632,971,DZA,YR2019,
18633,971,DZA,YR2020,
18634,971,ETH,YR2010,
18635,971,ETH,YR2011,
18636,971,ETH,YR2012,
18637,971,ETH,YR2013,
18638,971,ETH,YR2014,
18639,971,ETH,YR2015,
18640,971,ETH,YR2016,
18641,971,ETH,YR2017,
18642,971,ETH,YR2018,
18643,971,ETH,YR2019,
18644,971,ETH,YR2020,
18645,971,TZA,YR2010,
18646,971,TZA,YR2011,
18647,971,TZA,YR2012,
18648,971,TZA,YR2013,
18649,971,TZA,YR2014,
18650,971,TZA,YR2015,
18651,971,TZA,YR2016,
18652,971,TZA,YR2017,
18653,971,TZA,YR2018,
18654,971,TZA,YR2019,
18655,971,TZA,YR2020,
18656,971,UZB,YR2010,
18657,971,UZB,YR2011,
18658,971,UZB,YR2012,
18659,971,UZB,YR2013,
18660,971,UZB,YR2014,
18661,971,UZB,YR2015,
18662,971,UZB,YR2016,
18663,971,UZB,YR2017,
18664,971,UZB,YR2018,
18665,971,UZB,YR2019,
18666,971,UZB,YR2020,
18667,971,VNM,YR2010,
18668,971,VNM,YR2011,
18669,971,VNM,YR2012,
18670,971,VNM,YR2013,
18671,971,VNM,YR2014,
18672,971,VNM,YR2015,
18673,971,VNM,YR2016,
18674,971,VNM,YR2017,
18675,971,VNM,YR2018,
18676,971,VNM,YR2019,
18677,971,VNM,YR2020,
18678,973,ARG,YR2010,
18679,973,ARG,YR2011,
18680,973,ARG,YR2012,
18681,973,ARG,YR2013,
18682,973,ARG,YR2014,
18683,973,ARG,YR2015,
18684,973,ARG,YR2016,
18685,973,ARG,YR2017,
18686,973,ARG,YR2018,
18687,973,ARG,YR2019,
18688,973,ARG,YR2020,
18689,973,DZA,YR2010,
18690,973,DZA,YR2011,
18691,973,DZA,YR2012,
18692,973,DZA,YR2013,
18693,973,DZA,YR2014,
18694,973,DZA,YR2015,
18695,973,DZA,YR2016,
18696,973,DZA,YR2017,
18697,973,DZA,YR2018,
18698,973,DZA,YR2019,
18699,973,DZA,YR2020,
18700,973,ETH,YR2010,12358000.0
18701,973,ETH,YR2011,12358000.0
18702,973,ETH,YR2012,11997000.0
18703,973,ETH,YR2013,11587000.0
18704,973,ETH,YR2014,11290000.0
18705,973,ETH,YR2015,10874000.0
18706,973,ETH,YR2016,10500000.0
18707,973,ETH,YR2017,10125000.0
18708,973,ETH,YR2018,9896000.0
18709,973,ETH,YR2019,9563000.0
18710,973,ETH,YR2020,9001000.0
18711,973,TZA,YR2010,
18712,973,TZA,YR2011,
18713,973,TZA,YR2012,
18714,973,TZA,YR2013,
18715,973,TZA,YR2014,
18716,973,TZA,YR2015,
18717,973,TZA,YR2016,
18718,973,TZA,YR2017,
18719,973,TZA,YR2018,
18720,973,TZA,YR2019,
18721,973,TZA,YR2020,
18722,973,UZB,YR2010,
18723,973,UZB,YR2011,
18724,973,UZB,YR2012,
18725,973,UZB,YR2013,
18726,973,UZB,YR2014,
18727,973,UZB,YR2015,
18728,973,UZB,YR2016,
18729,973,UZB,YR2017,
18730,973,UZB,YR2018,
18731,973,UZB,YR2019,
18732,973,UZB,YR2020,
